gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Snrpb,6.15490518731695e-21,-0.346122080009969,0.6,0.792,1.12400878530782e-16
mt-Atp6,6.49581013206046e-44,-0.345740565396563,0.998,0.996,1.18626484631688e-39
Snrnp27,6.0543399943147e-17,-0.345026500112103,0.391,0.598,1.1056435697617499e-12
Rpsa,2.2817490892850498e-22,-0.344810667643121,0.928,0.98,4.16693018685235e-18
Cox7a2l,9.48324714527692e-20,-0.343513773799508,0.659,0.822,1.73183059367047e-15
Cript,6.831934642918031e-19,-0.343091630008715,0.321,0.54,1.24764790448969e-14
Ly6a,4.97746280344743e-27,-0.343054673268067,0.996,0.998,9.0898425716557e-23
Polr2e,5.85954702379017e-17,-0.342776582075613,0.424,0.635,1.07007047748456e-12
Rpl10a,1.02480644031376e-18,-0.341971461936031,0.762,0.89,1.87150152130099e-14
Psmd6,1.7657422148071e-18,-0.341718308362515,0.267,0.462,3.22459843268073e-14
mt-Nd4l,2.2569813277665598e-16,-0.341588788984734,0.41,0.609,4.12169930076729e-12
Rpl8,1.96727014844868e-34,-0.340457423640733,0.973,0.988,3.5926287450969696e-30
Csrp1,3.96297130758365e-17,-0.340180752759018,0.243,0.43,7.237178201909269e-13
Vdac2,1.0086326894771799e-16,-0.339642384808761,0.517,0.715,1.84196501752323e-12
Cbx3,2.01668843359179e-16,-0.33904936173804,0.59,0.755,3.68287641742532e-12
Dph3,6.3987801060932005e-18,-0.338034670826299,0.24,0.438,1.16854522297474e-13
Hnrnpa0,5.1957813282998105e-19,-0.337812395503072,0.622,0.804,9.488535861741112e-15
Bnip3l,4.47601188501586e-20,-0.337564278605052,0.743,0.889,8.17409290441596e-16
Psmc2,1.0614258497531001e-16,-0.337449470811426,0.381,0.582,1.9383758868191097e-12
mt-Co2,1.5917958952638e-41,-0.336930961918704,0.998,0.997,2.9069376639307402e-37
Col14a1,4.04154080040352e-17,-0.336102892237206,0.126,0.285,7.38066180969692e-13
Psmc3,6.14079387129074e-17,-0.335429318160917,0.552,0.736,1.12143177677512e-12
Acvrl1,3.45784855948332e-22,-0.334524977120562,0.874,0.959,6.31472303932843e-18
Atp5e,9.68515268367892e-20,-0.333835648397074,0.738,0.871,1.7687025830934402e-15
Dctn2,2.25615848345619e-18,-0.332874865667201,0.388,0.599,4.1201966224876997e-14
Atp5j2,1.44399203609758e-17,-0.331525246245978,0.619,0.802,2.6370182563214e-13
Nedd8,4.3959635762565094e-18,-0.330841410075227,0.622,0.803,8.027908682959651e-14
Atp5h,1.06718754427638e-21,-0.330363214792447,0.772,0.897,1.94889789335752e-17
Pdcl3,1.37131536353655e-17,-0.33028467542175,0.343,0.545,2.50429611689045e-13
Gabarap,3.0561643455202203e-19,-0.330214251968038,0.691,0.834,5.5811673277890205e-15
Rabac1,3.63703439676757e-21,-0.32939264178743,0.832,0.923,6.641952215376941e-17
Abhd17a,3.24718486486789e-17,-0.328471027539279,0.346,0.545,5.930009000221739e-13
Rpl10-ps3,8.97302980820523e-17,-0.328202876806614,0.213,0.391,1.6386547035744399e-12
Rpl9-ps6,8.81001874395764e-19,-0.326689411493445,0.229,0.432,1.60888562302154e-14
Rps15a,4.0718284710853903e-25,-0.325380134249161,0.936,0.981,7.43597315389613e-21
Rpl27,1.6010415571348e-23,-0.325325081514914,0.902,0.963,2.9238220916395703e-19
Herpud1,1.86096812857067e-16,-0.325169763546699,0.349,0.555,3.3984999963957597e-12
Snrpe,3.27617669609885e-17,-0.325113328401296,0.456,0.651,5.98295388241572e-13
Mtch1,1.1894521076545198e-18,-0.324601050343653,0.429,0.655,2.17217743899869e-14
Rpl28,7.11880455327089e-26,-0.322837242873231,0.947,0.985,1.30003608751833e-21
Arpp19,9.74157307225916e-17,-0.322835300629094,0.477,0.694,1.7790060744559699e-12
Tomm6,1.84335106749214e-17,-0.322210922837928,0.339,0.538,3.36632771945415e-13
Tomm7,1.79478994291223e-16,-0.319813258412693,0.603,0.785,3.27764539374631e-12
Cops5,2.1003325481078702e-17,-0.318428146378975,0.223,0.419,3.83562729935459e-13
Slc25a3,1.68871210898016e-17,-0.318068575175222,0.682,0.847,3.0839260534195597e-13
mt-Co1,5.14114810762363e-32,-0.317333540450652,0.998,0.995,9.388764674142279e-28
Rtraf,2.8866026388488297e-18,-0.316832436625192,0.377,0.596,5.27151373906573e-14
Rpl24,2.9092176553465602e-24,-0.314365036348995,0.936,0.972,5.31281328219388e-20
Myl6,6.78800868352329e-27,-0.31216341081376,0.986,0.997,1.2396261457850199e-22
Sec62,1.8970256848011403e-20,-0.311242626351236,0.894,0.956,3.46434830558385e-16
Procr,1.56562896795852e-16,-0.309853158480288,0.186,0.362,2.85915162128584e-12
Rpl26,1.15611919874013e-24,-0.308194137916969,0.978,0.99,2.11130488073923e-20
Atox1,4.39068622220841e-21,-0.306744155816658,0.915,0.959,8.018271178997011e-17
Hras,6.05063531761066e-17,-0.305496373981287,0.282,0.492,1.10496702170206e-12
Rpl36a,2.30873488645456e-17,-0.302807654640124,0.749,0.869,4.21621164964331e-13
Plxdc2,4.48176695055739e-25,-0.300219781703923,0.055,0.221,8.18460280510791e-21
Atp6v0b,1.45975107071081e-16,-0.296628562126724,0.48,0.689,2.66579740533208e-12
Rpl32,2.24679015180866e-24,-0.296416766458491,0.947,0.973,4.10308817523297e-20
mt-Co3,1.2163602814624e-32,-0.295177318278085,0.997,0.996,2.22131714600664e-28
Uqcrb,1.97441460921446e-17,-0.291709023587358,0.719,0.878,3.6056759593474497e-13
Rpl15,7.24380924970958e-20,-0.289224049729759,0.94,0.976,1.3228644451819602e-15
Fxyd5,1.66873627677711e-17,-0.288337387863099,0.962,0.985,3.04744618865036e-13
Snrpd3,3.05597576367474e-17,-0.287538040552712,0.256,0.462,5.58082293962282e-13
Slc2a1,8.13276652514253e-21,-0.285046676298348,0.974,0.989,1.48520582282153e-16
Fermt2,6.27629738469958e-19,-0.277130368618042,0.922,0.961,1.14617742839384e-14
mt-Nd1,2.05477566757075e-18,-0.2592758383943,0.979,0.991,3.75243132411771e-14
Rps27a,2.50106794436615e-20,-0.255922617981629,0.97,0.989,4.56745028000146e-16
